molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd,Protein_Weight,Protein_Aromaticity,Protein_Instability,Protein_Isoelectric,Protein_Helix_Frac,Protein_Turn_Frac,Protein_Sheet_Frac,Protein_Hydrophobicity
CHEMBL420961,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc(OC(=O)/C=C/c3ccccc3)cc2s1,15.0,nM,360.41600000000005,2.562500000000001,1,6,99.35000000000002,3,0.4378221127772393,990.6327466791344,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL81688,CHEMBL205,CA II,IC50,CC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,2.0,nM,272.307,0.8690000000000002,1,6,99.35,2,0.645565890395345,661.1262645084532,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL312813,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc(OC(=O)C3CCCCC3)cc2s1,6.0,nM,340.42600000000004,2.4294,1,6,99.35000000000002,3,0.6831155701739126,774.5526843611685,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL79324,CHEMBL205,CA II,IC50,C/C=C/C(=O)Oc1ccc2sc(S(N)(=O)=O)nc2c1,2.1,nM,298.345,1.4252,1,6,99.35,2,0.5246523252941612,731.4363330810969,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL82557,CHEMBL205,CA II,IC50,CC(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,6.8,nM,300.361,1.5051,1,6,99.35,2,0.683793718540882,703.5763093257809,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL82510,CHEMBL205,CA II,IC50,COc1cccc(OC)c1C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,4.0,nM,394.4300000000001,2.1801000000000004,1,8,117.81,3,0.5203625420856658,1030.361420836647,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6685,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc(O)cc2s1,4.0,nM,230.27,0.6493,2,5,93.28000000000002,2,0.7517257928405744,563.1041595594357,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL1788291,CHEMBL205,CA II,IC50,CCN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,3.6,nM,346.8830000000001,0.6453000000000004,2,6,106.32999999999998,2,0.835108743528514,628.2104726858149,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL84169,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc(OC(=O)Cc3ccccc3)cc2s1,30.0,nM,348.40500000000003,2.0918,1,6,99.35000000000002,3,0.5747652669834871,932.1268109605926,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL80028,CHEMBL205,CA II,IC50,CCOC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,6.8,nM,302.333,1.479,1,7,108.57999999999998,2,0.6791464796501417,690.7135796867706,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL84021,CHEMBL205,CA II,IC50,Cc1ccc(OS(=O)(=O)c2ccc3nc(S(N)(=O)=O)sc3c2)cc1,4.1,nM,384.4600000000001,2.01982,1,7,116.42,3,0.6879564914951221,1078.5596335720895,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL545239,CHEMBL205,CA II,IC50,CCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,7.3,nM,346.8830000000001,0.6453000000000004,2,6,106.32999999999998,2,0.835108743528514,628.2104726858149,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL84151,CHEMBL205,CA II,IC50,CN(C)OS(=O)(=O)c1ccc2nc(S(N)(=O)=O)sc2c1,1.2,nM,337.40400000000005,0.1256000000000005,1,8,119.66,2,0.7870622316969783,817.2906949222636,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL79738,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2cc(O)ccc2s1,5.0,nM,230.27,0.6493000000000002,2,5,93.28000000000002,2,0.7517257928405745,563.1041595594357,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL555182,CHEMBL205,CA II,IC50,CCN(CC)C1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,70.0,nM,374.93700000000007,1.3776,1,6,97.54,2,0.8579518221713097,668.3968052025455,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL82643,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc(OC(=O)c3ccccc3)cc2s1,8.0,nM,334.37800000000004,2.1629000000000005,1,6,99.35000000000002,3,0.5843087313629108,916.5885805730204,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL311548,CHEMBL205,CA II,IC50,CCCCOS(=O)(=O)c1ccc2nc(S(N)(=O)=O)sc2c1,1.8,nM,350.4430000000001,1.4491,1,7,116.42,2,0.6223431590071521,819.2906949222636,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL442751,CHEMBL205,CA II,IC50,CCCCCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,4.0,nM,328.415,2.4294,1,6,99.35,2,0.4985563466583777,720.4841250194803,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL84224,CHEMBL205,CA II,IC50,Cn1cccc1C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,2.9,nM,337.38200000000006,1.5014,1,7,104.28,3,0.5759382602788664,937.0080059620292,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL554854,CHEMBL205,CA II,IC50,CCCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,12.4,nM,374.93700000000007,1.4255,2,6,106.32999999999998,2,0.7579072673469442,657.6205591063421,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL86282,CHEMBL205,CA II,IC50,CCN(CC)CC1CCC(C(=O)Oc2ccc3nc(S(N)(=O)=O)sc3c2)CC1,2.8,nM,425.5760000000002,2.997300000000001,1,7,102.59,3,0.5403088915834301,890.661436592796,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL310291,CHEMBL205,CA II,IC50,CC(C)(C)OC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,10.0,nM,330.38700000000006,2.2576,1,7,108.57999999999998,2,0.6680166030005733,755.9614807315003,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL180475,CHEMBL205,CA II,IC50,NS(=O)(=O)OCC1CCc2ccccc2O1,130.0,nM,243.284,0.6003000000000001,1,4,78.62,2,0.8427973361492005,448.6815839147303,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL175644,CHEMBL205,CA II,IC50,NS(=O)(=O)NCC1CCc2ccccc2O1,71000.0,nM,242.3,0.1733000000000006,2,3,81.42,2,0.7926043769693729,448.6815839147303,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL175786,CHEMBL205,CA II,IC50,NS(=O)(=O)OCC1Oc2ccccc2O1,280.0,nM,231.229,0.0040000000000002,1,5,87.85000000000001,2,0.7908612773560539,409.861044134908,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL177623,CHEMBL205,CA II,IC50,NS(=O)(=O)NCC1Oc2ccccc2O1,129000.0,nM,230.245,-0.4229999999999996,2,4,90.65,2,0.7372691170384862,409.861044134908,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL367035,CHEMBL205,CA II,IC50,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,410.0,nM,202.191,0.2422,1,4,103.3,1,0.547539648987509,417.10646187232345,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6705,CHEMBL205,CA II,IC50,Nc1ccccc1S(N)(=O)=O,2640.0,nM,172.20899999999995,-0.0837999999999999,2,3,86.18,1,0.5805509816764026,340.055989195052,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL176495,CHEMBL205,CA II,IC50,NNc1ccccc1S(N)(=O)=O,80.0,nM,187.224,-0.3803999999999998,3,4,98.20999999999998,1,0.4338690483543716,353.37962966862267,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL148680,CHEMBL205,CA II,IC50,COC(=O)c1ccccc1S(N)(=O)=O,73900.0,nM,215.23,0.1206000000000001,1,4,86.46000000000001,1,0.7097425790327136,430.86104413490807,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL363086,CHEMBL205,CA II,IC50,N#CSc1ccc(S(N)(=O)=O)cc1,3600.0,nM,214.271,0.90718,1,4,83.94999999999999,1,0.5854071058533885,408.1012691305812,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL282157,CHEMBL205,CA II,IC50,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,400.0,nM,202.191,0.2422000000000002,1,4,103.3,1,0.547539648987509,399.8564618723234,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6919,CHEMBL205,CA II,IC50,NS(=O)(=O)c1ccc(CO)cc1,5700.0,nM,187.22,-0.1737000000000001,2,3,80.39,1,0.6739290235177647,336.1296296686227,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL574,CHEMBL205,CA II,IC50,Cc1ccc(S(N)(=O)=O)cc1,580.0,nM,171.22100000000003,0.6424200000000002,1,2,60.16,1,0.6737401345200019,322.805989195052,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL414,CHEMBL205,CA II,IC50,NS(=O)(=O)c1ccc(C(=O)O)cc1,880.0,nM,201.203,0.0321999999999999,2,3,97.46,1,0.7049457019510034,399.8564618723234,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6853,CHEMBL205,CA II,IC50,Nc1ccc(S(N)(=O)=O)cc1F,3000.0,nM,190.199,0.0553000000000002,2,3,86.18,1,0.6135190822597704,378.499379292522,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL7092,CHEMBL205,CA II,IC50,Nc1ccc(S(N)(=O)=O)cc1Cl,560.0,nM,206.654,0.5696000000000001,2,3,86.18,1,0.6590254973271298,378.499379292522,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6724,CHEMBL205,CA II,IC50,Nc1ccc(S(N)(=O)=O)cc1Br,620.0,nM,251.105,0.6787000000000002,2,3,86.18,1,0.71928733891081,378.499379292522,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL268177,CHEMBL205,CA II,IC50,Nc1ccc(S(N)(=O)=O)cc1I,1730.0,nM,298.105,0.5208000000000003,2,3,86.18,1,0.5852180261598595,378.499379292522,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL21,CHEMBL205,CA II,IC50,Nc1ccc(S(N)(=O)=O)cc1,2400.0,nM,172.20900000000003,-0.0838,2,3,86.18,1,0.5805509816764027,322.805989195052,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL419,CHEMBL205,CA II,IC50,NCc1ccc(S(N)(=O)=O)cc1,4000.0,nM,186.236,-0.2072999999999999,2,3,86.18,1,0.6698196794692757,336.1296296686227,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL7087,CHEMBL205,CA II,IC50,NCCc1ccc(S(N)(=O)=O)cc1,3100.0,nM,200.263,-0.1647999999999995,2,3,86.18,1,0.7101816955246434,349.52971325833266,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL338802,CHEMBL205,CA II,IC50,N=C(N)NS(=O)(=O)c1ccc(N)cc1,100000.0,nM,214.25,-0.5594299999999999,4,4,122.06,1,0.2992027059784887,413.611044134908,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6784,CHEMBL205,CA II,IC50,NS(=O)(=O)c1ccc(CCO)cc1,3000.0,nM,201.247,-0.1312000000000001,2,3,80.39,1,0.7144019438410941,349.52971325833266,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL418,CHEMBL205,CA II,IC50,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,340.0,nM,319.28600000000006,-0.4175999999999997,3,5,146.34,1,0.6335964420893468,683.1405850404299,2,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL7204,CHEMBL205,CA II,IC50,NNc1ccc(S(N)(=O)=O)cc1,80.0,nM,187.224,-0.3803999999999996,3,4,98.20999999999998,1,0.4338690483543717,336.1296296686227,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL266240,CHEMBL205,CA II,IC50,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,96.0,nM,285.73400000000004,-0.7829999999999995,3,5,146.34,1,0.609726285284996,550.9973111288069,2,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL6633,CHEMBL205,CA II,IC50,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,89.0,nM,265.298,0.4497999999999999,3,6,123.99,2,0.7397177269292535,625.9934575328037,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL186636,CHEMBL205,CA II,IC50,N/C(S)=N/Nc1ccc(S(N)(=O)=O)cc1,290.0,nM,246.317,-0.0946000000000001,4,4,110.57,1,0.2582711958846256,435.3166070525691,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL186335,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,250.0,nM,259.268,0.8519000000000003,1,6,116.19000000000004,2,0.633505028597504,646.4031807988034,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL218382,CHEMBL205,CA II,IC50,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,379.0,nM,460.5740000000003,1.7222999999999995,2,7,148.01,4,0.6794484123142619,1014.0417748468632,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL374721,CHEMBL205,CA II,IC50,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,526.0,nM,381.49400000000014,2.845600000000001,2,5,98.85,4,0.8387137420681893,793.5723705019054,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL408967,CHEMBL205,CA II,IC50,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](CC#N)CC[C@@H]12,1500.0,nM,404.53200000000027,3.6634800000000025,1,5,102.41,4,0.8247873542934171,890.7013803370772,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL372231,CHEMBL205,CA II,IC50,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,376.0,nM,379.4780000000002,2.702700000000001,1,5,95.69,4,0.8710237149182878,835.0344408232135,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL424,CHEMBL205,CA II,IC50,O=C(O)c1ccccc1O,680000.0,nM,138.122,1.0903999999999998,2,2,57.53,1,0.6102585058580264,245.97015243201017,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL25,CHEMBL205,CA II,IC50,CC(=O)Oc1ccccc1C(=O)O,1160000.0,nM,180.159,1.3101,1,3,63.60000000000001,1,0.5501217966938848,331.646476403863,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL421,CHEMBL205,CA II,IC50,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,4490.0,nM,398.4000000000001,3.701600000000001,3,7,141.31,3,0.5405882217196541,1090.4597231668808,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL898,CHEMBL205,CA II,IC50,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2700.0,nM,250.2,3.035600000000001,2,2,57.53,2,0.860782458230497,603.4305298596933,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL448399,CHEMBL205,CA II,IC50,Cc1cccc(C(=O)O)c1O,4700000.0,nM,152.149,1.39882,2,2,57.53,1,0.639001665426546,282.08982642577905,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL447810,CHEMBL205,CA II,IC50,O=C(O)c1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],2800.0,nM,228.116,0.9067999999999998,2,6,143.81,1,0.5770031725139315,473.0568320482422,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL1375,CHEMBL205,CA II,IC50,O=C(O)c1cc(Cl)ccc1O,720.0,nM,172.567,1.7437999999999998,2,2,57.53,1,0.6786070990602081,282.089826425779,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL229241,CHEMBL205,CA II,IC50,O=C(O)c1cc(S(=O)(=O)O)ccc1O,290000.0,nM,218.186,0.3371,3,4,111.9,1,0.6167337404257873,456.8117195504057,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL469318,CHEMBL205,CA II,IC50,O=C(O)c1ccc(S(=O)(=O)O)cc1O,720000.0,nM,218.186,0.3371,3,4,111.9,1,0.6167337404257872,456.8117195504057,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL1169,CHEMBL205,CA II,IC50,Nc1ccc(C(=O)O)c(O)c1,750000.0,nM,153.137,0.6726000000000001,3,3,83.55000000000001,1,0.5176060263674482,282.08982642577905,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL442687,CHEMBL205,CA II,IC50,O=c1oc2cc(O)ccc2s1,1770.0,nM,168.17299999999997,1.5601,1,4,50.44,2,0.6489860951499943,426.4801907279981,0,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL510182,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(/N=N/c4ccc(O)cc4)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,22.0,nM,650.7020000000002,5.6425000000000045,3,12,194.88,6,0.101488482998515,2136.102340183577,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL513659,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(O)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,260.0,nM,546.5900000000003,3.227100000000002,3,10,170.16,5,0.2062907498538225,1712.3394378138028,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL513820,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(I)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,360.0,nM,656.4870000000001,4.126100000000003,2,9,149.93,5,0.1520524243490784,1712.3394378138028,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL466495,CHEMBL205,CA II,IC50,N#Cc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1,250.0,nM,555.6010000000003,3.393180000000002,2,10,173.71999999999997,5,0.2269378338423044,1804.9981159389065,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL507085,CHEMBL205,CA II,IC50,CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,55.0,nM,714.7860000000001,4.904500000000004,2,14,218.02,5,0.0619411645712211,2156.3374411797936,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL503194,CHEMBL205,CA II,IC50,NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(/N=N/C(C(=O)c4ccccc4)C(=O)c4ccccc4)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,20.0,nM,780.8480000000002,6.739600000000005,2,13,208.79,7,0.0548689162028228,2598.901298688977,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL445982,CHEMBL205,CA II,IC50,CCOC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,40.0,nM,748.8030000000002,5.419800000000004,2,14,218.02,6,0.0502292467173633,2379.558782478299,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL499578,CHEMBL205,CA II,IC50,CCOC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OCC,94.0,nM,716.7580000000002,4.100000000000003,2,15,227.25,5,0.0579463532582633,2095.423453140545,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL453931,CHEMBL205,CA II,IC50,CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(C)=O,180.0,nM,656.7060000000001,4.151800000000003,2,13,208.79,5,0.0903866415036851,2029.785460622231,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL444683,CHEMBL205,CA II,IC50,CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,550.0,nM,718.7770000000002,5.445700000000004,2,13,208.79,6,0.0712740482097558,2344.1081943997806,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL513122,CHEMBL205,CA II,IC50,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2ccc(N)cc2)c1-c1ccccc1,15.0,nM,513.5610000000003,2.0494000000000003,3,11,185.18000000000004,4,0.1888408801458234,1442.7881880916536,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL467098,CHEMBL205,CA II,IC50,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(N)c2)c1-c1ccccc1,13.0,nM,513.5610000000003,2.0493999999999994,3,11,185.18000000000004,4,0.1888408801458234,1460.038188091654,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
CHEMBL513141,CHEMBL205,CA II,IC50,Nc1ccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)cc1,4200.0,nM,545.6060000000003,3.103700000000001,3,10,175.95,5,0.1586873793203555,1695.089437813803,1,29245.6681,0.10384615384615384,21.684615384615366,6.867537117004395,0.3,0.3307692307692308,0.35,-0.5788461538461539
